Year,Constituency_No,Position,Candidate,Party,Votes,Constituency_Name,Constituency_Type,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin_Percentage
2002,94,1,CHAUDHARY SHANKARBHAI LAGDHIRBHAI,BJP,63297,RADHANPUR,GEN,68.22,50.24,no,7.98
2002,95,1,RAJPUT HEMAJI DARGHAJI,INC,70228,VAV,GEN,69.6,50.04,no,8.43
2002,96,1,PATEL BHEMABHAI RAMSINGBHAI,IND,54246,DEODAR,GEN,72.87,42.75,no,13.31
2002,97,1,KHANPURA DHARSHIBHAI LAKHABHAI,INC,48386,KANKREJ,GEN,61.9,47.32,no,1.96
2002,98,1,RABARI GOVABHAI HAMIRABHAI,INC,65080,DEESA,GEN,70.57,48.75,no,1.51
2002,99,1,PATEL HARJIVANBHAI HIRABHAI,BJP,60573,DHANERA,GEN,68.01,46.79,no,2.35
2002,100,1,KACHORIYA KANTILAL DHARAMDAS,BJP,59223,PALANPUR,GEN,63.38,47.35,no,12.35
2002,101,1,DOLAT BHAI PARMAR,INC,64978,VADGAM,SC,68.29,52.28,no,11.26
2002,102,1,GADHVI MUKESHKUMAR BHAIRAVDANJI,INC,82545,DANTA,GEN,65.65,61.14,no,22.29
2002,103,1,AMARSINH BHILABHAI CHAUDHARI,INC,65142,KHEDBRAHMA,ST,67.5,54.58,no,9.15
2002,104,1,VORA RAMANLAL ISHWARLAL,BJP,72776,IDAR,SC,70.04,60.94,no,21.88
2002,105,1,DR. ANIL JOSHIYARA,INC,58111,BHILODA,GEN,63.18,49.28,no,6.07
2002,106,1,CHAVADA RANJITSINH NARSINH,BJP,67550,HIMATNAGAR,GEN,67.35,53.13,no,17.79
2002,107,1,RATHOD DEEPSINH SHANKARSINH,BJP,56985,PRANTIJ,GEN,66.82,54.12,no,16.69
2002,108,1,PARMAR DILIPSINH VAKHATSINH,BJP,65558,MODASA,GEN,69.06,54.78,no,26.95
2002,109,1,SOLANKI RAMSINHJI RUPSINHJI,INC,51192,BAYAD,GEN,72.79,48.17,no,2.09
2002,110,1,PARMAR BHIKHIBEN GIRVATSINH,BJP,62038,MEGHRAJ,GEN,64.82,53.44,no,19.98
2002,111,1,PANDYA PRABODHKANT DAMODAR,BJP,67885,SANTRAMPUR,GEN,66.48,59.52,no,28.96
2002,112,1,KATARA BHURABHAI JETABHAI,BJP,66019,JHALOD,ST,55.28,58.98,no,21.85
2002,113,1,BHURIYA MAHESHBHAI SOMJIBHAI,BJP,41427,LIMDI,ST,51.61,44.94,no,23.8
2002,114,1,DAMOR TERSINHBHAI BADIYABHAI,BJP,46383,DOHAD,ST,52.37,51.78,no,7.45
2002,115,1,BABUBHAI SONIYABHAI BHABHOR,BJP,46548,LIMKHEDA,ST,53.13,47.04,no,13.55
2002,116,1,BACHUBHAI KHABAD,BJP,51157,DEVGADH BARIA,GEN,67.05,54.11,no,14.86
2002,117,1,CHAUHAN FATESINH VAKHATSINH,BJP,66721,RAJGADH,GEN,61.22,74.53,no,55.32
2002,118,1,PARMAR JAYADRATHSINHJEE CHANDRASINHJEE,BJP,76854,HALOL,GEN,69.25,71.31,no,45.51
2002,119,1,CHAUHAN PRABHATSINH PRATAPSINH,BJP,80389,KALOL,GEN,73.07,74.57,no,49.14
2002,120,1,BHATT HARESHKUMAR INDUPRASAD,BJP,68501,GODHRA,GEN,68.52,52.17,no,9.63
2002,121,1,AHIR (BHARWAD) JETHABHAI GHELABHAI,BJP,85668,SHEHRA,GEN,67.4,70.79,no,47.15
2002,122,1,MALIWAD KALUBHAI HIRABHAI,BJP,65066,LUNAVADA,GEN,65.37,59.29,no,33.09
2002,123,1,JASVANTSINH SUMANBHAI BHABHOR,BJP,63730,RANDHIKPUR,ST,67.53,58.69,no,22.79
2002,124,1,RAJESH PATHAK (PAPPU PATHAK),BJP,55416,BALASINOR,GEN,70.6,52.55,no,5.1
2002,125,1,SHAH BIMAL KUMAR KAYANTILAL,BJP,55899,KAPADVANJ,GEN,68.5,48.96,no,2.04
2002,126,1,CHAUHAN BHAGVANSINH RAYSINH,BJP,61380,THASRA,GEN,65.63,52.61,no,13.79
2002,127,1,PATEL VISHNUBHAI CHHOTABHAI,BJP,50663,UMRETH,GEN,71.68,48.94,no,14.85
2002,128,1,ZALA GAUTAMBHAI JESANGBHAI,INC,54308,KATHLAL,GEN,62.04,53.69,no,7.38
2002,129,1,CHAUHAN SUNDARSINH BHALABHAI,BJP,50080,MEHMEDABAD,GEN,58.96,47.7,no,15.3
2002,130,1,THAKOR NATVARSINH FULSINH,INC,55206,MAHUDHA,GEN,63.79,51.61,no,11.12
2002,131,1,DESAI PANKAJKUMAR VINUBHAI (GOTIYO),BJP,71959,NADIAD,GEN,65.35,59.82,no,19.64
2002,132,1,VAGHELA SHANKERBHAI DESAIBHAI,INC,56789,CHAKALASI,GEN,66.68,55.41,no,10.83
2002,133,1,PATEL DILIPBHAI MANIBHAI,BJP,74024,ANAND,GEN,65.03,55.41,no,21.01
2002,134,1,SOLANKI JASVANTSINHJI AMARSINHJI (JASUBHA),BJP,37303,SARSA,GEN,69.55,37.69,no,1.37
2002,135,1,CHANDRAKANT DAHYABHAI PATEL (C.D. PATEL),BJP,58854,PETLAD,GEN,72.5,59.07,no,22.74
2002,136,1,AMBALAL ASHABHAI ROHIT,BJP,54721,SOJITRA,SC,67.82,56.69,no,13.39
2002,137,1,RAKESH RAO ADVOCATE,BJP,51433,MATAR,GEN,68.27,46.81,no,9.12
2002,138,1,SOLANKI BHARATBHAI MADHAVSINH,INC,65000,BORSAD,GEN,68.67,56.44,no,16.78
2002,139,1,PARMAR RAJENDRASINH DHIRSINH,INC,66535,BHADRAN,GEN,65.79,58.85,no,17.7
2002,140,1,SHUKAL SHIRISHKUMAR MADHUSUDAN,BJP,57199,CAMBAY,GEN,65.62,53.22,no,9.68
2002,141,1,RATHWA SHANKARBHAI VICHHIYABHAI,BJP,58948,CHHOTA UDAIPUR,ST,60.39,56.61,no,27.87
2002,142,1,BARIA VECHATBHAI HAMIRBHAI,BJP,54741,JETPUR,GEN,67.98,53.71,no,15.21
2002,143,1,BHIL KANTIBHAI TRIKAMBHAI,BJP,55782,NASVADI,ST,59.85,55.41,no,21.46
2002,144,1,TADVI KANTIBHAI BHAIJIBHAI,BJP,56248,SANKHEDA,ST,64.93,66.92,no,42.38
2002,145,1,PATEL CHANDRAKANT MOTIBHAI (PROF. C. M. PATEL),BJP,48305,DABHOI,GEN,69.86,52.99,no,18.37
2002,146,1,UPENDRASINHJI PRATAPSINHJI GOHIL (BAPU),BJP,65778,SAVLI,GEN,69.19,57.2,no,14.39
2002,147,1,BHUPENDRA LAKHAWALA,BJP,96533,BARODA CITY,GEN,61.24,63.64,no,30.38
2002,148,1,JITENDRA SUKHADIA,BJP,180066,SAYAJIGANJ,GEN,58.01,69.4,no,41.48
2002,149,1,YOGESH PATEL,BJP,95863,RAOPURA,GEN,57.58,75.38,no,50.76
2002,150,1,MADHUBHAI SHRIVASTAV,BJP,65406,VAGHODIA,GEN,64.29,62.77,no,30.34
2002,151,1,DILUBHA CHUDASAMA,BJP,63883,BARODA RURAL,GEN,63.2,49.81,no,27.45
2002,152,1,POONAM PARMAR (POONAM RANCHHODSINH PARMAR),BJP,57601,PADRA,GEN,72.28,46.41,no,19.72
2002,153,1,KANODIA NARESHKUMAR MITHALAL,BJP,66043,KARJAN,SC,74.69,55.77,no,23.79
2002,154,1,MORI CHHATRASINH PUJABHAI,BJP,53712,JAMBUSAR,GEN,69.31,52.24,no,12.03
2002,155,1,RASHIDA IQBAL PATEL,INC,54820,VAGRA,GEN,74.92,48.46,no,1.05
2002,156,1,MISTRY RAMESHBHAI NARANDAS,BJP,80573,BROACH,GEN,70.09,51.91,no,7.09
2002,157,1,PATEL ISHWARSINH THAKORBHAI,BJP,84341,ANKLESHWAR,GEN,69.96,60.34,no,25.64
2002,158,1,VASAVA CHHOTUBHAI,JD(U),45157,JHAGADIA,ST,69.12,42.81,no,14.5
2002,159,1,MAHESHBHAI CHHOTUBHAI VASAVA,JD(U),38665,DEDIAPADA,ST,67.63,31.21,no,4.65
2002,160,1,VASAVA HARSHADBHAI CHUNILAL,BJP,54575,RAJPIPLA,ST,68.54,52.59,no,17.64
2002,161,1,VASAVA PARESHBHAI GOVINDBHAI,INC,45299,NIJHAR,ST,64.58,39.99,no,14.53
2002,162,1,VASAVA GANPATBHAI VESTABHAI,BJP,51227,MANGROL,ST,68.24,45.66,no,8.54
2002,163,1,VASAVA NAGARBHAI DIVELIYABHAI,INC,40759,SONGADH,ST,64.63,41.04,no,21.62
2002,164,1,CHAUDHARY TUSHARBHAI AMARSINHBHAI,INC,54797,VYARA,ST,65.79,50.08,no,25.95
2002,165,1,DHODIYA MOHANBHAI DHANJIBHAI,BJP,34850,MAHUVA,ST,59.64,36.33,no,7.97
2002,166,1,ANILKUMAR MOHANBHAI PATEL (RATHOD),INC,35392,BARDOLI,ST,62.53,34.17,no,0.43
2002,167,1,RATHOD PRAVINBHAI CHHAGANBHAI,BJP,45987,KAMREJ,ST,64.96,47.38,no,4.01
2002,168,1,PATEL DHANSUKHBHAI NATHUBHAI,BJP,74572,OLPAD,GEN,47.83,44.47,no,2.46
2002,169,1,GEJERA DHIRUBHAI HARIBHAI,BJP,55705,SURAT CITY NORTH,GEN,52.2,53.56,no,12.04
2002,170,1,GILITWALA MANISH NATVARLAL,INC,32620,SURAT CITY EAST,GEN,48.68,48.82,no,2.92
2002,171,1,CHAPATWALA BHAVNABEN HEMANTBHAI,BJP,62382,SURAT CITY WEST,GEN,38.65,62.44,no,29.09
2002,172,1,NAROTTAMBHAI PATEL,BJP,216047,CHORASI,GEN,35.67,63.24,no,32.41
2002,173,1,R. C. PATEL,BJP,51403,JALALPORE,GEN,62.5,47.51,no,3.75
2002,174,1,PATEL MANGUBHAI CHHAGANBHAI,BJP,52520,NAVSARI,ST,60.83,46.94,no,3.43
2002,175,1,KARSANBHAI BHIKHABHAI PATEL,BJP,57413,GANDEVI,GEN,65.41,52.73,no,15.75
2002,176,1,BHARTIBEN NARDEVBHAI PATEL,INC,55898,CHIKHLI,ST,67.03,48.65,no,10.59
2002,177,1,BHOYE MADHUBHAI JELIYABHAI,INC,37335,DANGS-BANSDA,ST,55.91,38.01,no,10.33
2002,178,1,DESAI DOLATRAI NATHUBHAI,BJP,57371,BULSAR,GEN,58.79,48.34,no,5.11
2002,179,1,KISHANBHAI VESTABHAI PATEL,INC,58320,DHARAMPUR,ST,67.98,50.03,no,20.07
2002,180,1,CHAUDHARI JITUBHAI HARJIBHAI,INC,57998,MOTA PONDHA,ST,65.69,47.72,no,20.86
2002,181,1,PATEL LAXMANBHAI BABUBHAI,INC,43288,PARDI,ST,60.03,42.12,no,1.65
2002,182,1,SHANKARBHAI MANGLABHAI VARLI,INC,47350,UMBERGAON,ST,55.81,39.51,no,0.06
2007,1,1,JAYANTILAL PARSOTTAM BHANUSHALI,BJP,39004,ABDASA,GEN,64.12,44.37,no,11.4
2007,2,1,SENGHANI DHANJIBHAI (ALIAS MANGAL) GOVINDBHAI,BJP,41799,MANDVI,GEN,61.36,46.96,no,4.65
2007,3,1,AHIR VASANBHAI GOPALBHAI,BJP,70398,BHUJ,GEN,62,52.84,no,16.2
2007,4,1,MAHESHWARI RAMESH VACHCHHRAJ,BJP,49448,MUNDRA,SC,60.24,53.37,no,16.47
2007,5,1,ACHARYA NEEMABEN BHAVESHBHAI,BJP,77670,ANJAR,GEN,54.71,50.58,no,11.45
2007,6,1,GADA(SHAH) BABUBHAI MEGHJI,INC,42934,RAPAR,GEN,52.06,46.1,no,6.05
2007,7,1,TUNDIYA SHAMBHUPRASAD BALDEVDASJI,BJP,38174,DASADA,SC,52.31,47.49,no,5.06
2007,8,1,DOSHI VARSHABEN NARENDRABHAI,BJP,47466,WADHWAN,GEN,58.78,38.45,no,5.59
2007,9,1,RANA KIRITSINH JEETUBHA,BJP,51175,LIMBDI,GEN,59.9,48.66,no,6.81
2007,10,1,JINJARIYA POPATBHAI SAVSIBHAI,INC,29164,CHOTILA,GEN,51.18,30.87,no,1.82
2007,11,1,DEVJIBHAI GOVINDBHAI FATEPARA,INC,49528,HALVAD,GEN,68.38,44.69,no,4.12
2007,12,1,PATEL HARILAL MOHANLAL,INC,60404,DHRANGADHRA,GEN,73.89,51.63,no,10.26
2007,13,1,AMRUTIYA KANTILAL SHIVLAL,BJP,75313,MORVI,GEN,68.61,54.22,no,16.21
2007,14,1,KUNDARIYA MOHANBHAI KALYANJIBHAI,BJP,66215,TANKARA,GEN,64.72,53.96,no,15.56
2007,15,1,PIRJADA MAHMADJAVID ABDULMUTLIB,INC,48123,WANKANER,GEN,63.65,43.23,no,16.26
2007,16,1,BAVALIYA KUNVARJIBHAI MOHANBHAI,INC,64674,JASDAN,GEN,62.09,56.3,no,22.35
2007,17,1,GOVINDBHAI UKABHAI PATEL,BJP,107065,RAJKOT-I,GEN,52.71,56.96,no,18.96
2007,18,1,VAJUBHAI VALA,BJP,48215,RAJKOT-II,GEN,52.56,53.73,no,10.98
2007,19,1,BHANUBEN MANOHARBHAI BABARIYA,BJP,111062,RAJKOT RURAL,SC,48.23,57.07,no,21.27
2007,20,1,VAGHASIYA CHANDUBHAI BACHUBHAI,NCP,48516,GONDAL,GEN,61.29,46.9,no,0.47
2007,21,1,KORAT JASHUBEN SAVJIBHAI,BJP,58215,JETPUR,GEN,59.97,51.64,no,10.82
2007,22,1,RADADIYA VITTHALBHAI HANSRAJBHAI,INC,47764,DHORAJI,GEN,61.67,52.8,no,13.69
2007,23,1,MAKADIYA PRAVINBHAI MOHANBHAI,BJP,36602,UPLETA,GEN,56.66,47.62,no,6.1
2007,24,1,PATEL RAGHAVJIBHAI HANSRAJBHAI,INC,47568,JODIYA,GEN,70.68,49.21,no,5.35
2007,25,1,PROF. VASUBEN TRIVEDI,BJP,33021,JAMNAGAR,GEN,52.18,48.04,no,1.57
2007,26,1,LALJIBHAI PREMJIBHAI SOLANKI,BJP,68063,JAMNAGAR RURAL,SC,47.3,48.98,no,7.11
2007,27,1,FALDU RANCHHODBHAI CHANABHAI (R.C.FALDU),BJP,39497,KALAWAD,GEN,58,46.63,no,7.4
2007,28,1,JADEJA BRIJRAJSINH HEMATSINH,INC,43254,JAMJODHPUR,GEN,69.94,46.39,no,0.02
2007,29,1,AYAR BERA MULUBHAI HARDASBHAI,BJP,41950,BHANVAD,GEN,58.56,55.02,no,18.22
2007,30,1,KANZARIYA MEGHJI DAYA,BJP,40358,KHAMBHALIA,GEN,54.27,46.57,no,0.92
2007,31,1,MANEK PABUBHA VIRAMBHA,BJP,40243,DWARKA,GEN,46.26,51.95,no,13.75
2007,32,1,MODHWADIYA ARJUNBHAI DEVABHAI,INC,52515,PORBANDAR,GEN,61.6,50.6,no,9.27
2007,33,1,ODEDARA KARSANBHAI DULABHAI,BJP,37130,KUTIYANA,GEN,51.73,45.49,no,11.21
2007,34,1,KARGATIYA BHAGVANVANJIBHAI LAKHABHAI,BJP,48256,MANGROL,GEN,59.78,47.25,no,2.58
2007,35,1,CHAVADA JAWAHARBHAI PETHLJIBHAI,INC,39602,MANAVADAR,GEN,67.21,46.8,no,2.05
2007,36,1,MAKWANA VANDNABEN MANSHUKHBHAI,BJP,52200,KESHOD,SC,55.23,58.57,no,21.85
2007,37,1,BARAD BHAGAVANBHAI DHANABHAI,INC,53971,TALALA,GEN,72.97,42.08,no,4.39
2007,38,1,JOTVA RAJSIBHAI VIRABHAI,BJP,61233,SOMNATH,GEN,68.46,42.27,no,3.61
2007,39,1,RATHOD KALUBHAI CHANABHAI,BJP,71698,UNA,GEN,66.54,49,no,7.32
2007,40,1,BHALALA KANUBHAI MEPABHAI,BJP,38179,VISAVADAR,GEN,53.63,45.16,no,5
2007,41,1,RAJANI LAVAJIBHAI THAKARSHIBHAI,BJP,47461,MALIYA,GEN,58.64,46.5,no,19.18
2007,42,1,MASHRU MAHENDRABHAI LILADHARBHAI,BJP,62311,JUNAGADH,GEN,51.55,52.36,no,26.04
2007,43,1,UNDHAD BAVAKUBHAI NATHABHAI,INC,48575,BABRA,GEN,64.65,48.66,no,28.31
2007,44,1,DHORAJIYA HANUBHAI (BHABHA),BJP,42420,LATHI,GEN,58.55,56.41,no,33.65
2007,45,1,DILEEP SANGHANI,BJP,48767,AMRELI,GEN,61.75,49.11,no,4.22
2007,46,1,BHUVA MANSUKHBHAI PANCHABHAI,BJP,45340,DHARI,GEN,56.41,53.72,no,21.16
2007,47,1,SOLANKI DINUBHAI BOGHABHAI,BJP,65032,KODINAR,GEN,67.53,55.8,no,27.49
2007,48,1,SOLANKI HIRABHAI ODHAVJIBHAI,BJP,59399,RAJULA,GEN,57.94,55.33,no,30.12
2007,49,1,SAURABH PATEL,BJP,69662,BOTAD,GEN,69,46.08,no,2.11
2007,50,1,PARMAR ATMARAM MAKANBHAI,BJP,50579,GADHADA,SC,59.2,46.64,no,1.32
2007,51,1,SARVAIYA MAHENDRASINH PARAKRAMSINH,BJP,50939,PALITANA,GEN,58.37,51.53,no,19.62
2007,52,1,NAKARANI KESHUBHAI HIRAJIBHAI,BJP,50756,SIHOR,GEN,57.84,47.92,no,3.89
2007,53,1,KALUBHAI VIRANI,BJP,42832,KUNDLA,GEN,57.18,49.36,no,19.97
2007,54,1,BAMBHANIYA JAYANTIBHAI BABUBHAI,BJNKP,7942,MAHUVA,GEN,13.67,33.36,no,12.67
2007,55,1,MAKVANA BHAVNABEN RAGHAVJIBHAI,BJP,53987,TALAJA,GEN,49,60.7,no,31.62
2007,56,1,PARSHOTTAMBHAI ODHAVJIBHAI SOLANKI,BJP,66367,GHOGHO,GEN,58.84,61.85,no,32.24
2007,57,1,DAVE VIBHAVARIBEN VIJAYBHAI (VIBHABEN DAVE),BJP,57744,BHAVNAGAR NORTH,GEN,50.96,56.84,no,24.78
2007,58,1,GOHIL SHAKTISINH HARICHANDRASINH,INC,75511,BHAVNAGAR SOUTH,GEN,62.82,48.99,no,4.63
2007,59,1,MER RANCHHODBHAI KARSHANBHAI,IND,46954,DHANDHUKA,GEN,57.54,48.45,no,6.93
2007,60,1,TALPADA KANJIBHAI RAYABHAI,INC,45744,DHOLKA,GEN,34.76,78.01,no,70.58
2007,61,1,LAKUM KANTILAL RAMABHAI,BJP,57982,BAVLA,SC,56.71,52.09,no,12.6
2007,62,1,PATEL PRAGJIBHAI NARANBHAI,BJP,34843,MANDAL,GEN,54.71,44.48,no,0.86
2007,63,1,RATHOD KAMABHAI GAGJIBHAI,BJP,47643,VIRAMGAM,GEN,61.26,47.64,no,3.32
2007,64,1,AMIT SHAH,BJP,407659,SARKHEJ,GEN,58.45,68,no,39.34
2007,65,1,PATEL BABUBHAI JAMNADAS (BJP),BJP,102356,DASKROI,GEN,56.87,52.73,no,12.02
2007,66,1,THAKOR JAGDISHBHAI MOTIJI,INC,52204,DEHGAM,GEN,64.57,46.72,no,1.6
2007,67,1,PATEL GITABEN YOGESHBHAI,BJP,113670,SABARMATI,GEN,55.91,69.11,no,42.15
2007,68,1,RAKESH SHAH,BJP,93780,ELLIS BRIDGE,GEN,58.25,72.22,no,47.93
2007,69,1,BAROT BHARATKUMAR CHIMANLAL (BHARAT BAROT),BJP,36752,DARIAPUR-KAZIPUR,GEN,57.78,52.5,no,32
2007,70,1,SHAIKH GYASUDDIN HABIBUDDIN,INC,28109,SHAHPUR,GEN,65.9,48.57,no,1.59
2007,71,1,SHAIKH MOHAMMAD FARUK HUSSAINMIYA (FARUK SHAIKH),INC,24012,KALUPUR,GEN,64.64,57.51,no,17.99
2007,72,1,PRADIPSINH BHAGVATSINH JADEJA,BJP,66201,ASARWA,GEN,56.84,53.35,no,14.27
2007,73,1,KAKADIYA VALLABHBHAI GOBARBHAI (VALLABHBHAI HIRAWALA),BJP,53993,RAKHIAL,GEN,61.75,49.09,no,3.59
2007,74,1,PARMAR SHAILESH MANHARBHAI,INC,34622,SHAHER KOTDA,SC,35.54,92.1,no,85.54
2007,75,1,ASHOK BHATT,BJP,25132,KHADIA,GEN,58.77,59.34,no,22.37
2007,76,1,KHEDAWALA SABIRBHAI ABDULKARIM (SABIRBHAI KABLIWALA),INC,44870,JAMALPUR,GEN,58.98,58.52,no,24.66
2007,77,1,NARENDRA MODI,BJP,139568,MANINAGAR,GEN,60.93,69.53,no,43.42
2007,78,1,DR. KODNANI MAYA SURENDRAKUMAR (DR. MAYA KODNANI),BJP,237518,NARODA,GEN,55.79,75.4,no,57.28
2007,79,1,THAKOR SHAMBHUJI CHELAJI,BJP,9135,GANDHINAGAR,GEN,9.92,32.27,no,3.6
2007,80,1,PATEL SURESHKUMAR CHATURDAS,INC,60536,KALOL,GEN,65.62,48.36,no,2.26
2007,81,1,PATEL NITINKUMAR RATILAL,BJP,65835,KADI,GEN,73.14,48.15,no,0.97
2007,82,1,PARMAR JASHODABEN CHATURBHAI,BJP,59055,JOTANA,SC,61.95,52.23,no,13.18
2007,83,1,PATEL ANILKUMAR TRIBHOVANDAS,BJP,66886,MEHSANA,GEN,62.64,53.22,no,12.98
2007,84,1,PRO.PATEL MAGALDAS MADHAVALAL,BJP,44381,MANSA,GEN,64.26,43,no,3.27
2007,85,1,KANTIBHAI RAMABHAI PATEL,BJP,60189,VIJAPUR,GEN,63.22,53.32,no,12.64
2007,86,1,PATEL RUSHIKESH GANESHBHAI,BJP,63142,VISNAGAR,GEN,62.95,52.37,no,24.75
2007,87,1,DABHI BHARATSINHJI SHANKARJI,BJP,57757,KHERALU,GEN,62.24,53.45,no,16.03
2007,88,1,PATEL NARAYANBHAI LALLUDAS,BJP,65248,UNJHA,GEN,63.39,59.13,no,22.65
2007,89,1,JAY NARAYAN VYAS,BJP,52610,SIDHPUR,GEN,71.57,48.41,no,2.24
2007,90,1,THAKOR JODHAJI GALABJI,INC,39988,VAGDOD,GEN,56,46,no,3.94
2007,91,1,PATEL ANANDIBEN MAFATBHAI,BJP,50435,PATAN,GEN,66.06,50.42,no,6
2007,92,1,PATEL RAJNIKANT SOMABHAI,BJP,46696,CHANASMA,GEN,67.07,53.5,no,18.71
2007,93,1,RATHOD BHAVSINHBHAI DAHYABHAI,INC,48513,SAMI,GEN,61.47,47.06,no,4.41
2007,94,1,CHAUDHARI SHANKARBHAI LAGDHIRBHAI,BJP,55507,RADHANPUR,GEN,66.5,45.72,no,22.85
2007,95,1,PATEL PARBATBHAI SAVABHAI,BJP,73230,VAV,GEN,69.1,47.57,no,27.74
2007,96,1,MALI ANILKUMAR AMRUTLAL,BJP,48936,DEODAR,GEN,65.57,37.49,no,15.62
2007,97,1,DESAI BABUBHAI JESANGBHAI,BJP,37930,KANKREJ,GEN,58.03,34.69,no,0.77
2007,98,1,VAGHELA LILADHARBHAI KHODAJI,BJP,72064,DEESA,GEN,63.28,52,no,13.44
2007,99,1,PUROHIT MAFATLAL MOTIRAM,BJP,65463,DHANERA,GEN,62.78,48.19,no,10.13
2007,100,1,PRAJAPATI GOVINDBHAI MADHAVLAL,BJP,66835,PALANPUR,GEN,59.85,51.93,no,12.51
2007,101,1,VAGHELA FAKIRBHAI RAGHABHAI,BJP,50481,VADGAM,SC,58.77,44.76,no,8.61
2007,102,1,GADHAVI MUKESHKUMAR BHERAVDANJI,INC,74895,DANTA,GEN,60.46,54.64,no,24.04
2007,103,1,ASHWIN KOTVAL,INC,60570,KHEDBRAHMA,ST,56.25,55.47,no,23.71
2007,104,1,VORA RAMANLAL ISHVARLAL,BJP,62818,IDAR,SC,66.94,54.54,no,13.21
2007,105,1,ANIL JOSHIYARA,INC,58697,BHILODA,ST,62.01,48.39,no,9.69
2007,106,1,PATEL PRAFULLBHAI KHODABHAI,BJP,66221,HIMATNAGAR,GEN,67.37,50.14,no,6.59
2007,107,1,CHAUHAN JAYSINHJI MANSINHJI,BJP,55613,PRANTIJ,GEN,63.41,53.06,no,11.26
2007,108,1,PARMAR DILIPSIHJI VAKHATSIHJI,BJP,53686,MODASA,GEN,60.37,49.3,no,9.49
2007,109,1,ZALA UDESINH PUNJAJI,BJP,40395,BAYAD,GEN,54.73,47.06,no,6.62
2007,110,1,VAGHELA MAHENDRASINH SHANKARSINH,INC,49042,MEGHRAJ,GEN,58.2,43.62,no,11.83
2007,111,1,PARMAR PARANJAYADITYASINHJI KRISHNAKUMARSINHJI,INC,41499,SANTRAMPUR,GEN,55.5,40.7,no,8.64
2007,112,1,MACHHAR DITABHAI BHIMABHAI,INC,56136,JHALOD,ST,48.18,52.6,no,10.11
2007,113,1,KISHORI BACHUBHAI NATHABHAI,INC,57718,LIMDI,ST,48.91,56.98,no,22.17
2007,114,1,PANADA VAJESINGBHAI PARSINGBHAI,INC,41977,DOHAD,ST,48.19,46.78,no,14.79
2007,115,1,SMR. BARIYA CHANDRIKABEN CHHAGANBHAI,INC,34370,LIMKHEDA,ST,42.78,38.13,no,3.82
2007,116,1,MAHARAUL TUSHARSINH KANAKSINH,NCP,41191,DEVGADH BARIA,GEN,60.85,42.72,no,5.46
2007,117,1,CHAUHAN FATESINH VAKHATSINH,BJP,43430,RAJGADH,GEN,55.02,50.41,no,25.2
2007,118,1,PARMAR JAYDRATHSINHJI CHANDRASINHJI,BJP,56472,HALOL,GEN,63.59,55.11,no,15.8
2007,119,1,RATHOD ARVINDSINH DAMSINH,BJP,27565,KALOL,GEN,54.27,32.8,no,2.24
2007,120,1,C.K. RAULJI,INC,61886,GODHRA,GEN,57.68,53.07,no,12.43
2007,121,1,AHIR (BHARWAD) JETHABHAI GHELABHAI,BJP,64055,SHEHRA,GEN,58.42,55.98,no,16.13
2007,122,1,PATEL HIRABHAI HARIBHAI,INC,41146,LUNAVADA,GEN,51.36,46.13,no,0.09
2007,123,1,JASVANTSINH SUMANBHAI BHABHOR,BJP,50935,RANDHIKPUR,ST,53.54,54.16,no,8.32
2007,124,1,CHAUHAN MANSINH KOHYABHAI,INC,49331,BALASINOR,GEN,65.03,50.16,no,16.05
2007,125,1,PATEL MANIBHAI DEVJIBHAI,INC,48724,KAPADVANJ,GEN,66.67,44.78,no,6.54
2007,126,1,PARMAR RAMSINH PRABHATSINH,INC,56556,THASRA,GEN,61.15,51.74,no,7.83
2007,127,1,VADODIA LALSINH UDESHINH,INC,45347,UMRETH,GEN,63.19,47.81,no,4.34
2007,128,1,ZALA GAUTAMBHAI JESANGBHAI,INC,47056,KATHLAL,GEN,58.78,48.22,no,2.75
2007,129,1,CHAUHAN SUNDARSINH BHALABHAI,BJP,56566,MEHMEDABAD,GEN,59.41,53.37,no,10.9
2007,130,1,NATVARSINH FULSINH THAKOR,INC,48501,MAHUDHA,GEN,55.89,50.18,no,9.58
2007,131,1,DESAI PANKAJKUMAR VINUBHAI (GOTIYO),BJP,63310,NADIAD,GEN,65.81,53.53,no,11.3
2007,132,1,VAGHELA SHANKARBHAI DESAIBHAI,INC,52338,CHAKALASI,GEN,60.06,57.85,no,18.25
2007,133,1,PATEL JYOTSNABEN RAJUBHAI,BJP,63745,ANAND,GEN,63.25,44.39,no,1.23
2007,134,1,JAYANTBHAI RAMANBHAI PATEL (BOSKEY),NCP,45811,SARSA,GEN,66.17,47.28,no,11.71
2007,135,1,NIRANJAN PATEL,INC,44500,PETLAD,GEN,66.23,48.9,no,3.88
2007,136,1,ROHIT AMBALAL ASHABHAI,BJP,48636,SOJITRA,SC,64.91,50.88,no,6.23
2007,137,1,CHAUHAN DEVUSINH JESINGBHAI,BJP,56914,MATAR,GEN,63.31,53.68,no,7.36
2007,138,1,AMITKUMAR AJITKUMAR CHAVDA,INC,70476,BORSAD,GEN,64.41,60.36,no,27
2007,139,1,PARMAR RAJENDRASINH DHIRSINH,INC,63805,BHADRAN,GEN,61.83,58.22,no,25.27
